,brand,country,currency,customers_per_day,outlet_id,week_id,weekday,sales_per_day
379,Saturn,italy,EURO,2595.0,582.0,2.0,sat,77769.57
380,MediaMarkt,greece,EURO,1382.0,234.0,31.0,wed,58466.14
381,MediaMarkt,italy,EURO,1481.0,509.0,25.0,fri,53261.42
382,MediaMarkt,germany,EURO,1605.0,14.0,42.0,sat,63966.33
383,Saturn,germany,EURO,0.0,17.0,20.0,sun,0.0
384,Saturn,germany,EURO,3108.0,17.0,14.0,sat,75877.62
385,Saturn,italy,EURO,401.0,582.0,10.0,thu,49725.03
386,MediaMarkt,greece,EURO,2643.0,240.0,30.0,sat,68650.13
387,Saturn,germany,EURO,439.0,17.0,31.0,thu,70012.4
388,MediaMarkt,greece,EURO,0.0,255.0,18.0,sun,0.0
389,MediaMarkt,greece,EURO,0.0,222.0,21.0,sun,0.0
390,MediaMarkt,switzerland,CHF,1415.0,421.0,15.0,wed,52870.73
391,MediaMarkt,italy,EURO,2818.0,555.0,42.0,sat,74381.49
392,Saturn,germany,EURO,374.0,81.0,30.0,thu,53576.74
393,MediaMarkt,netherlands,EURO,486.0,645.0,3.0,tue,56310.06
394,Saturn,austria,EURO,2758.0,333.0,50.0,fri,66162.49
395,Saturn,spain,EURO,611.0,187.0,38.0,thu,68103.9
396,Saturn,spain,EURO,406.0,187.0,52.0,mon,52513.61
397,MediaMarkt,greece,EURO,381.0,222.0,24.0,tue,49259.08
398,MediaMarkt,austria,EURO,328.0,339.0,39.0,tue,52922.23
399,MediaMarkt,netherlands,EURO,344.0,652.0,12.0,tue,52149.13
400,MediaMarkt,netherlands,EURO,1402.0,645.0,40.0,wed,71049.63
401,Saturn,netherlands,EURO,1284.0,698.0,10.0,wed,56804.99
402,MediaMarkt,spain,EURO,0.0,164.0,8.0,sun,0.0
403,Saturn,germany,EURO,840.0,86.0,52.0,thu,57465.78
404,MediaMarkt,greece,EURO,2281.0,240.0,12.0,sat,77997.3
405,MediaMarkt,netherlands,EURO,733.0,694.0,47.0,tue,54187.79
406,MediaMarkt,germany,EURO,2230.0,52.0,28.0,sat,72947.11
407,MediaMarkt,greece,EURO,1379.0,234.0,41.0,wed,59342.76
408,Saturn,germany,EURO,1142.0,17.0,9.0,wed,55930.22
409,Saturn,austria,EURO,1481.0,301.0,38.0,wed,65905.89
410,Saturn,germany,EURO,470.0,81.0,8.0,thu,52596.43
411,MediaMarkt,germany,EURO,492.0,95.0,27.0,tue,46868.99
412,MediaMarkt,greece,EURO,2484.0,234.0,46.0,sat,80774.86
413,MediaMarkt,germany,EURO,1405.0,70.0,20.0,fri,54362.13
414,MediaMarkt,greece,EURO,1921.0,255.0,13.0,fri,64778.55
415,MediaMarkt,austria,EURO,902.0,399.0,47.0,thu,69723.04
416,MediaMarkt,germany,EURO,0.0,70.0,50.0,sun,0.0
417,MediaMarkt,greece,EURO,1509.0,240.0,8.0,wed,55378.81
418,MediaMarkt,greece,EURO,498.0,222.0,13.0,thu,62208.04
419,MediaMarkt,germany,EURO,1862.0,95.0,30.0,fri,61192.97
420,MediaMarkt,italy,EURO,1676.0,551.0,33.0,wed,57010.64
421,MediaMarkt,switzerland,CHF,0.0,477.0,3.0,sun,0.0
422,MediaMarkt,germany,EURO,359.0,79.0,42.0,tue,61352.61
423,MediaMarkt,germany,EURO,1107.0,56.0,28.0,wed,58635.05
424,Saturn,austria,EURO,2112.0,333.0,20.0,fri,54946.69
425,MediaMarkt,italy,EURO,1790.0,509.0,23.0,fri,50273.36
426,MediaMarkt,netherlands,EURO,443.0,645.0,2.0,tue,54276.73
427,Saturn,germany,EURO,355.0,17.0,5.0,thu,60353.15
428,MediaMarkt,germany,EURO,1888.0,56.0,31.0,sat,79885.14
429,MediaMarkt,germany,EURO,473.0,74.0,40.0,tue,58250.91
430,Saturn,spain,EURO,548.0,112.0,51.0,mon,50411.4
431,MediaMarkt,austria,EURO,573.0,334.0,29.0,thu,57544.35
432,Saturn,italy,EURO,0.0,588.0,3.0,sun,0.0
433,MediaMarkt,italy,EURO,374.0,598.0,42.0,mon,53960.49
434,MediaMarkt,italy,EURO,257.0,555.0,4.0,mon,46177.14
435,Saturn,austria,EURO,1566.0,301.0,25.0,fri,60274.65
436,MediaMarkt,germany,EURO,0.0,99.0,5.0,sun,0.0
437,Saturn,netherlands,EURO,1871.0,601.0,16.0,fri,52266.72
438,MediaMarkt,germany,EURO,242.0,59.0,23.0,mon,55534.94
439,MediaMarkt,netherlands,EURO,192.0,652.0,7.0,mon,49410.4
440,Saturn,germany,EURO,494.0,81.0,13.0,tue,53945.28
441,MediaMarkt,netherlands,EURO,322.0,608.0,39.0,tue,52559.76
442,Saturn,germany,EURO,413.0,86.0,31.0,0,52693.74
443,Saturn,italy,EURO,1193.0,588.0,42.0,fri,52369.39
444,Saturn,germany,EURO,0.0,17.0,27.0,sun,0.0
445,MediaMarkt,spain,EURO,471.0,142.0,27.0,thu,52409.27
446,MediaMarkt,italy,EURO,2219.0,555.0,16.0,sat,71621.7
447,MediaMarkt,germany,EURO,2105.0,59.0,52.0,fri,64899.94
448,MediaMarkt,netherlands,EURO,0.0,652.0,13.0,sun,0.0
449,Saturn,greece,EURO,314.0,298.0,22.0,tue,60570.88
450,MediaMarkt,germany,EURO,491.0,79.0,19.0,thu,54348.51
451,MediaMarkt,germany,EURO,2397.0,14.0,23.0,fri,53712.74
452,MediaMarkt,italy,EURO,413.0,551.0,9.0,thu,61273.09
453,MediaMarkt,germany,EURO,0.0,74.0,15.0,sun,0.0
454,Saturn,spain,EURO,333.0,187.0,27.0,mon,56215.39
455,Saturn,spain,EURO,1610.0,112.0,36.0,wed,61193.81
456,MediaMarkt,germany,EURO,1521.0,97.0,19.0,fri,63916.46
457,Saturn,germany,EURO,0.0,51.0,9.0,sun,0.0
458,MediaMarkt,italy,EURO,1291.0,598.0,21.0,fri,52258.67
459,MediaMarkt,greece,EURO,367.0,255.0,26.0,mon,47846.94
460,MediaMarkt,greece,EURO,2133.0,255.0,28.0,sat,67590.5
461,Saturn,austria,EURO,3608.0,333.0,51.0,sat,83067.69
462,Saturn,netherlands,EURO,922.0,698.0,41.0,wed,66203.19
463,Saturn,greece,EURO,0.0,298.0,7.0,sun,0.0
464,Saturn,germany,EURO,1643.0,86.0,4.0,wed,63702.61
465,MediaMarkt,netherlands,EURO,258.0,694.0,4.0,mon,54039.22
466,MediaMarkt,austria,EURO,333.0,339.0,40.0,thu,56583.59
467,MediaMarkt,italy,EURO,290.0,530.0,33.0,mon,53478.71
468,MediaMarkt,italy,EURO,435.0,598.0,48.0,mon,45465.19
469,MediaMarkt,greece,EURO,2717.0,234.0,5.0,sat,62414.08
470,MediaMarkt,switzerland,CHF,305.0,408.0,48.0,mon,53785.96
471,MediaMarkt,spain,EURO,363.0,164.0,35.0,tue,51771.33
472,MediaMarkt,italy,EURO,346.0,555.0,39.0,mon,57169.92
473,MediaMarkt,spain,EURO,982.0,106.0,41.0,wed,65730.89
474,MediaMarkt,netherlands,EURO,285.0,652.0,27.0,mon,47932.8
475,MediaMarkt,germany,EURO,378.0,79.0,46.0,thu,57122.17
476,Saturn,spain,EURO,1967.0,108.0,28.0,sat,70623.58
477,MediaMarkt,germany,EURO,3096.0,14.0,20.0,sat,73910.21
478,MediaMarkt,italy,EURO,472.0,509.0,29.0,tue,56682.9
479,Saturn,germany,EURO,317.0,81.0,41.0,tue,55644.77
480,Saturn,germany,EURO,1416.0,81.0,18.0,wed,61905.63
481,MediaMarkt,italy,EURO,2976.0,555.0,46.0,sat,79530.79
482,MediaMarkt,italy,EURO,603.0,555.0,47.0,tue,52895.21
483,Saturn,austria,EURO,624.0,333.0,22.0,thu,66236.88
484,MediaMarkt,spain,EURO,0.0,164.0,25.0,sun,0.0
485,Saturn,germany,EURO,189.0,81.0,16.0,mon,50419.5
486,MediaMarkt,spain,EURO,1316.0,106.0,40.0,fri,59345.83
487,MediaMarkt,austria,EURO,490.0,334.0,3.0,thu,51014.68
488,MediaMarkt,germany,EURO,1495.0,97.0,2.0,wed,58354.07
489,MediaMarkt,spain,EURO,534.0,142.0,6.0,thu,57908.13
490,Saturn,greece,EURO,351.0,251.0,40.0,thu,57286.96
491,Saturn,greece,EURO,388.0,251.0,18.0,tue,56293.18
492,Saturn,austria,EURO,0.0,301.0,13.0,sun,0.0
493,MediaMarkt,netherlands,EURO,1439.0,694.0,36.0,wed,64367.12
494,Saturn,netherlands,EURO,1727.0,698.0,15.0,wed,61813.76
495,MediaMarkt,spain,EURO,0.0,106.0,40.0,sun,0.0
496,MediaMarkt,switzerland,CHF,1336.0,421.0,42.0,fri,58409.45
497,MediaMarkt,austria,EURO,450.0,339.0,49.0,thu,57474.31
498,MediaMarkt,germany,EURO,596.0,59.0,51.0,mon,58010.06
499,MediaMarkt,spain,EURO,1649.0,100.0,26.0,sat,72556.08
500,Saturn,greece,EURO,1179.0,298.0,19.0,fri,53357.04
501,Saturn,greece,EURO,578.0,251.0,28.0,thu,51194.38
502,MediaMarkt,greece,EURO,579.0,255.0,19.0,thu,67492.33
503,MediaMarkt,germany,EURO,491.0,52.0,4.0,tue,48577.31
504,MediaMarkt,germany,EURO,329.0,74.0,7.0,thu,57923.5
505,MediaMarkt,netherlands,EURO,1597.0,694.0,23.0,fri,58066.88
506,MediaMarkt,germany,EURO,3002.0,14.0,48.0,sat,72809.03
507,MediaMarkt,netherlands,EURO,351.0,645.0,43.0,thu,55117.03
508,MediaMarkt,germany,EURO,612.0,79.0,20.0,tue,50172.46
509,MediaMarkt,switzerland,CHF,894.0,421.0,37.0,wed,52697.36
510,MediaMarkt,germany,EURO,2037.0,70.0,50.0,wed,73097.0
511,MediaMarkt,netherlands,EURO,509.0,652.0,42.0,thu,68970.54
512,MediaMarkt,spain,EURO,353.0,100.0,47.0,mon,54019.21
513,MediaMarkt,spain,EURO,254.0,142.0,10.0,mon,42931.51
514,Saturn,italy,EURO,2235.0,582.0,28.0,fri,65597.76
515,MediaMarkt,greece,EURO,308.0,255.0,5.0,mon,52388.51
516,Saturn,spain,EURO,363.0,108.0,5.0,thu,52660.13
517,Saturn,germany,EURO,2166.0,86.0,38.0,fri,51829.64
518,MediaMarkt,italy,EURO,0.0,598.0,34.0,sun,0.0
519,Saturn,netherlands,EURO,1291.0,601.0,3.0,fri,62078.59
520,Saturn,italy,EURO,0.0,582.0,6.0,sun,0.0
521,Saturn,spain,EURO,1474.0,187.0,40.0,fri,58879.65
522,MediaMarkt,netherlands,EURO,462.0,694.0,35.0,tue,48852.88
523,MediaMarkt,switzerland,CHF,606.0,421.0,52.0,tue,61786.09
524,MediaMarkt,greece,EURO,525.0,240.0,42.0,thu,61568.12
525,MediaMarkt,greece,EURO,186.0,234.0,3.0,mon,58000.37
526,Saturn,spain,EURO,1158.0,108.0,36.0,fri,55738.65
527,MediaMarkt,netherlands,EURO,567.0,608.0,35.0,thu,60394.51
528,MediaMarkt,netherlands,EURO,594.0,645.0,47.0,tue,0.0
529,MediaMarkt,austria,EURO,1532.0,342.0,27.0,wed,65041.16
530,MediaMarkt,spain,EURO,0.0,100.0,15.0,sun,0.0
531,MediaMarkt,greece,EURO,0.0,234.0,22.0,sun,0.0
532,Saturn,netherlands,EURO,352.0,601.0,12.0,tue,46253.65
533,MediaMarkt,greece,EURO,892.0,222.0,15.0,wed,61491.77
534,MediaMarkt,germany,0,2046.0,59.0,9.0,sat,70439.31
535,Saturn,germany,EURO,1317.0,81.0,25.0,fri,55073.0
536,MediaMarkt,germany,EURO,522.0,79.0,31.0,tue,52803.73
537,Saturn,spain,EURO,1458.0,108.0,48.0,wed,61117.16
538,MediaMarkt,netherlands,EURO,0.0,694.0,14.0,sun,0.0
539,MediaMarkt,germany,EURO,296.0,97.0,38.0,mon,55357.57
540,Saturn,spain,EURO,2728.0,187.0,32.0,sat,77255.19
541,MediaMarkt,netherlands,EURO,416.0,608.0,23.0,thu,54762.53
542,MediaMarkt,germany,EURO,1967.0,52.0,26.0,sat,74948.24
543,Saturn,greece,EURO,1017.0,298.0,6.0,wed,56831.49
544,MediaMarkt,italy,EURO,210.0,555.0,33.0,mon,54920.25
545,MediaMarkt,italy,EURO,461.0,551.0,36.0,tue,50106.71
546,MediaMarkt,germany,EURO,458.0,52.0,24.0,tue,56990.27
547,Saturn,spain,EURO,362.0,108.0,17.0,mon,55704.75
548,MediaMarkt,germany,EURO,449.0,95.0,4.0,thu,59385.67
549,Saturn,greece,EURO,0.0,298.0,36.0,sun,0.0
550,MediaMarkt,germany,EURO,586.0,59.0,47.0,mon,55988.56
551,MediaMarkt,austria,EURO,602.0,334.0,33.0,thu,64942.97
552,Saturn,italy,EURO,0.0,588.0,34.0,sun,0.0
553,MediaMarkt,italy,EURO,2248.0,509.0,17.0,sat,62999.92
554,MediaMarkt,austria,EURO,493.0,363.0,34.0,thu,61054.25
555,Saturn,spain,EURO,199.0,-999999.0,6.0,mon,51502.65
556,MediaMarkt,netherlands,EURO,969.0,608.0,28.0,wed,58664.93
557,MediaMarkt,spain,EURO,2454.0,164.0,34.0,sat,75709.53
558,Saturn,netherlands,EURO,0.0,698.0,7.0,sun,0.0
559,Saturn,germany,EURO,335.0,81.0,35.0,mon,54978.91
560,MediaMarkt,spain,EURO,269.0,106.0,31.0,mon,52162.98
561,MediaMarkt,italy,EURO,1291.0,530.0,35.0,wed,59382.6
562,MediaMarkt,netherlands,EURO,358.0,652.0,17.0,thu,52925.33
563,MediaMarkt,germany,EURO,1767.0,79.0,21.0,fri,59316.48
564,Saturn,germany,EURO,0.0,86.0,45.0,sun,0.0
565,Saturn,spain,EURO,3127.0,112.0,49.0,sat,80207.24
566,MediaMarkt,italy,EURO,376.0,555.0,26.0,thu,58076.75
567,MediaMarkt,germany,EURO,2562.0,99.0,7.0,sat,73525.3
568,MediaMarkt,spain,EURO,599.0,142.0,35.0,tue,53892.79
569,MediaMarkt,austria,EURO,797.0,334.0,12.0,wed,55487.18
570,MediaMarkt,germany,EURO,406.0,70.0,2.0,mon,50856.16
571,MediaMarkt,germany,EURO,324.0,97.0,43.0,mon,56769.5
572,MediaMarkt,spain,EURO,803.0,142.0,42.0,wed,55669.46
573,MediaMarkt,austria,EURO,1487.0,342.0,2.0,fri,55329.57
574,MediaMarkt,austria,EURO,2318.0,342.0,11.0,sat,67654.41
575,MediaMarkt,austria,EURO,2161.0,334.0,12.0,sat,70373.95
576,Saturn,greece,EURO,599.0,251.0,19.0,thu,54103.99
577,Saturn,greece,EURO,543.0,251.0,32.0,thu,64426.04
578,Saturn,italy,EURO,0.0,582.0,5.0,sun,0.0
579,MediaMarkt,austria,EURO,533.0,342.0,50.0,tue,52383.78
580,MediaMarkt,germany,EURO,0.0,74.0,28.0,sun,0.0
581,MediaMarkt,germany,EURO,2272.0,79.0,3.0,fri,59568.7
582,MediaMarkt,spain,EURO,1740.0,100.0,28.0,fri,55422.92
583,MediaMarkt,netherlands,EURO,2997.0,608.0,49.0,sat,76140.25
584,MediaMarkt,germany,EURO,1266.0,14.0,29.0,wed,67037.56
585,MediaMarkt,austria,EURO,1996.0,399.0,39.0,sat,72665.14
586,MediaMarkt,austria,EURO,477.0,342.0,33.0,thu,59331.58
587,Saturn,spain,EURO,3134.0,112.0,39.0,sat,75610.1
588,MediaMarkt,italy,EURO,0.0,551.0,11.0,sun,0.0
589,MediaMarkt,germany,EURO,414.0,99.0,11.0,tue,47193.68
590,Saturn,germany,EURO,432.0,17.0,45.0,tue,46830.54
591,MediaMarkt,italy,EURO,1929.0,598.0,22.0,sat,73596.88
592,MediaMarkt,germany,EURO,303.0,14.0,33.0,mon,46756.92
593,MediaMarkt,italy,EURO,1032.0,509.0,37.0,wed,60371.99
594,Saturn,netherlands,EURO,0.0,601.0,48.0,sun,0.0
595,MediaMarkt,germany,EURO,1624.0,59.0,44.0,wed,67025.65
596,MediaMarkt,austria,EURO,0.0,363.0,40.0,sun,0.0
597,Saturn,netherlands,EURO,473.0,698.0,47.0,tue,55456.27
598,MediaMarkt,greece,EURO,363.0,234.0,2.0,mon,55920.71
599,Saturn,netherlands,EURO,2930.0,601.0,2.0,sat,65958.32
600,MediaMarkt,germany,EURO,493.0,59.0,49.0,mon,51109.81
601,MediaMarkt,greece,EURO,1280.0,234.0,50.0,wed,64251.46
602,MediaMarkt,austria,EURO,611.0,363.0,10.0,thu,57624.94
603,MediaMarkt,austria,EURO,1710.0,334.0,5.0,fri,54337.08
604,MediaMarkt,netherlands,EURO,263.0,652.0,20.0,mon,58710.5
605,MediaMarkt,switzerland,CHF,579.0,477.0,20.0,thu,66487.26
606,Saturn,spain,EURO,1219.0,187.0,7.0,wed,62568.77
607,Saturn,greece,EURO,214.0,251.0,37.0,mon,59423.66
608,MediaMarkt,netherlands,EURO,1915.0,652.0,20.0,fri,53209.73
609,Saturn,spain,EURO,326.0,187.0,33.0,thu,56655.1
610,Saturn,italy,EURO,387.0,588.0,42.0,mon,55301.97
611,MediaMarkt,switzerland,CHF,3477.0,408.0,49.0,sat,82011.53
612,Saturn,germany,EURO,281.0,81.0,40.0,mon,62631.69
613,MediaMarkt,italy,EURO,0.0,598.0,14.0,sun,0.0
614,Saturn,greece,EURO,2347.0,251.0,43.0,fri,65101.86
615,MediaMarkt,austria,EURO,919.0,339.0,41.0,wed,67715.43
616,Saturn,netherlands,EURO,1338.0,698.0,45.0,fri,53085.85
617,Saturn,spain,EURO,2147.0,112.0,49.0,wed,63696.51
618,Saturn,italy,EURO,0.0,582.0,19.0,sun,0.0
619,MediaMarkt,greece,EURO,237.0,222.0,31.0,mon,54375.56
620,MediaMarkt,germany,EURO,2328.0,59.0,30.0,fri,65488.19
621,MediaMarkt,netherlands,EURO,2480.0,608.0,40.0,fri,54528.46
622,Saturn,italy,EURO,1533.0,588.0,38.0,sat,65147.79
623,MediaMarkt,spain,EURO,2122.0,142.0,19.0,sat,71150.17
624,MediaMarkt,netherlands,EURO,3095.0,694.0,33.0,sat,79542.08
625,MediaMarkt,germany,EURO,316.0,59.0,4.0,thu,57021.96
626,Saturn,netherlands,EURO,341.0,601.0,3.0,thu,60158.82
627,MediaMarkt,greece,EURO,2472.0,222.0,51.0,wed,69125.7
628,MediaMarkt,netherlands,EURO,1904.0,694.0,27.0,fri,58653.41
629,Saturn,germany,EURO,2507.0,86.0,18.0,sat,71329.92
630,Saturn,spain,EURO,455.0,187.0,13.0,thu,54870.31
631,Saturn,spain,EURO,0.0,108.0,18.0,sun,0.0
632,MediaMarkt,germany,EURO,453.0,79.0,33.0,tue,55111.21
633,MediaMarkt,spain,EURO,0.0,100.0,36.0,sun,0.0
634,Saturn,austria,EURO,352.0,333.0,17.0,mon,60419.46
635,MediaMarkt,spain,EURO,322.0,164.0,25.0,thu,55760.73
636,MediaMarkt,germany,EURO,2159.0,95.0,41.0,fri,61060.52
637,MediaMarkt,switzerland,CHF,0.0,408.0,6.0,sun,0.0
638,MediaMarkt,netherlands,EURO,0.0,645.0,38.0,sun,0.0
639,Saturn,austria,EURO,0.0,301.0,50.0,sun,0.0
640,MediaMarkt,germany,EURO,221.0,97.0,25.0,mon,46576.74
641,MediaMarkt,italy,EURO,2331.0,555.0,33.0,sat,84265.3
642,Saturn,germany,EURO,742.0,17.0,17.0,wed,56080.56
643,MediaMarkt,germany,EURO,504.0,97.0,16.0,tue,50445.7
644,MediaMarkt,germany,EURO,1521.0,97.0,12.0,fri,47560.15
645,MediaMarkt,germany,EURO,1081.0,56.0,10.0,wed,56433.23
646,MediaMarkt,germany,EURO,338.0,99.0,21.0,tue,43798.76
647,MediaMarkt,italy,EURO,521.0,509.0,44.0,thu,66785.71
648,Saturn,netherlands,EURO,1705.0,601.0,5.0,fri,58426.35
649,MediaMarkt,italy,EURO,0.0,530.0,1.0,sun,0.0
650,Saturn,greece,EURO,424.0,251.0,6.0,thu,60422.08
651,Saturn,spain,EURO,594.0,108.0,43.0,tue,55404.98
652,MediaMarkt,austria,EURO,588.0,334.0,52.0,tue,51923.16
653,MediaMarkt,austria,EURO,1434.0,342.0,32.0,wed,63904.7
654,MediaMarkt,germany,EURO,0.0,97.0,10.0,sun,0.0
655,MediaMarkt,netherlands,EURO,348.0,645.0,24.0,tue,49863.01
656,Saturn,germany,EURO,974.0,81.0,23.0,wed,58825.46
657,Saturn,germany,EURO,745.0,51.0,27.0,wed,56862.03
658,MediaMarkt,netherlands,EURO,521.0,608.0,14.0,thu,53298.7
659,MediaMarkt,netherlands,EURO,0.0,652.0,12.0,sun,0.0
660,MediaMarkt,germany,EURO,416.0,79.0,29.0,tue,57570.91
661,MediaMarkt,spain,EURO,467.0,100.0,24.0,tue,50009.14
662,MediaMarkt,switzerland,CHF,760.0,477.0,5.0,wed,67347.01
663,MediaMarkt,germany,EURO,442.0,59.0,14.0,tue,58681.34
664,MediaMarkt,italy,EURO,2473.0,509.0,52.0,fri,57664.23
665,MediaMarkt,germany,EURO,1275.0,14.0,22.0,fri,52197.4
666,Saturn,germany,EURO,1380.0,81.0,41.0,fri,59702.54
667,Saturn,netherlands,EURO,1293.0,601.0,51.0,wed,61037.08
668,MediaMarkt,germany,EURO,533.0,99.0,46.0,tue,63225.09
669,MediaMarkt,italy,EURO,3346.0,551.0,50.0,sat,77519.41
670,MediaMarkt,netherlands,EURO,737.0,694.0,47.0,thu,54906.83
671,MediaMarkt,switzerland,CHF,0.0,421.0,22.0,sun,0.0
672,Saturn,austria,EURO,393.0,301.0,6.0,tue,47483.19
673,Saturn,netherlands,EURO,2305.0,698.0,34.0,fri,59111.08
674,MediaMarkt,germany,EURO,1883.0,95.0,38.0,fri,55588.05
675,MediaMarkt,austria,EURO,277.0,339.0,30.0,mon,57432.79
676,MediaMarkt,italy,EURO,608.0,598.0,20.0,thu,57885.89
677,MediaMarkt,italy,EURO,643.0,555.0,44.0,thu,61678.21
678,MediaMarkt,italy,EURO,390.0,551.0,11.0,tue,52681.7
679,MediaMarkt,italy,EURO,2742.0,555.0,21.0,sat,74464.22
680,MediaMarkt,switzerland,CHF,2231.0,421.0,31.0,fri,63209.65
681,MediaMarkt,austria,EURO,0.0,342.0,0.0,sun,0.0
682,MediaMarkt,germany,EURO,579.0,97.0,36.0,thu,54282.56
683,MediaMarkt,netherlands,EURO,444.0,652.0,24.0,thu,58482.95
684,MediaMarkt,germany,EURO,1745.0,52.0,4.0,sat,63792.94
685,MediaMarkt,switzerland,CHF,357.0,408.0,22.0,thu,59463.71
686,MediaMarkt,austria,EURO,2330.0,334.0,27.0,sat,66445.57
687,Saturn,spain,EURO,198.0,108.0,2.0,mon,55721.2
688,MediaMarkt,greece,EURO,1790.0,234.0,18.0,sat,67486.52
689,Saturn,spain,EURO,2392.0,108.0,29.0,fri,65706.47
690,MediaMarkt,netherlands,EURO,2026.0,645.0,46.0,fri,56116.6
691,MediaMarkt,spain,EURO,471.0,100.0,19.0,tue,45565.2
692,Saturn,germany,EURO,1135.0,86.0,33.0,wed,52671.88
693,MediaMarkt,germany,EURO,1359.0,79.0,2.0,wed,53501.13
694,Saturn,germany,EURO,1888.0,51.0,48.0,fri,70846.18
695,Saturn,netherlands,EURO,0.0,698.0,22.0,sun,0.0
696,MediaMarkt,switzerland,CHF,273.0,408.0,43.0,mon,55645.62
697,Saturn,italy,EURO,2777.0,582.0,52.0,fri,66035.16
698,MediaMarkt,germany,EURO,1076.0,99.0,10.0,wed,59538.36
699,MediaMarkt,austria,EURO,238.0,334.0,43.0,mon,53132.0
700,MediaMarkt,switzerland,CHF,338.0,421.0,8.0,mon,57128.3
701,MediaMarkt,austria,EURO,2403.0,339.0,27.0,sat,81490.78
702,MediaMarkt,austria,EURO,2592.0,334.0,3.0,fri,58316.65
703,Saturn,greece,EURO,1637.0,298.0,30.0,sat,69818.14
704,MediaMarkt,greece,EURO,1387.0,222.0,32.0,fri,49645.62
705,MediaMarkt,switzerland,CHF,0.0,477.0,26.0,sun,0.0
706,MediaMarkt,germany,EURO,1819.0,56.0,48.0,wed,66140.83
707,MediaMarkt,greece,EURO,355.0,240.0,44.0,thu,64407.77
708,Saturn,greece,EURO,1882.0,298.0,20.0,fri,65705.2
709,MediaMarkt,switzerland,CHF,0.0,477.0,47.0,sun,0.0
710,MediaMarkt,spain,EURO,2572.0,142.0,23.0,sat,79621.65
711,MediaMarkt,italy,EURO,347.0,551.0,11.0,thu,56594.62
712,MediaMarkt,austria,EURO,1115.0,339.0,2.0,wed,63823.58
713,MediaMarkt,italy,EURO,2844.0,530.0,27.0,sat,76882.93
714,Saturn,netherlands,EURO,2115.0,698.0,46.0,sat,65688.71
715,MediaMarkt,spain,EURO,1450.0,164.0,9.0,wed,57271.44
716,MediaMarkt,greece,EURO,459.0,222.0,14.0,thu,53881.23
717,MediaMarkt,germany,EURO,1590.0,97.0,30.0,wed,62069.55
718,MediaMarkt,italy,EURO,563.0,530.0,46.0,tue,56537.97
719,Saturn,germany,EURO,0.0,81.0,19.0,sun,0.0
720,Saturn,germany,EURO,0.0,17.0,14.0,sun,0.0
721,MediaMarkt,germany,EURO,1980.0,59.0,21.0,sat,70835.4
722,MediaMarkt,italy,EURO,633.0,598.0,49.0,thu,61652.07
723,Saturn,spain,EURO,846.0,187.0,8.0,wed,66197.81
724,MediaMarkt,italy,EURO,2056.0,598.0,16.0,fri,69054.33
725,Saturn,germany,EURO,2010.0,51.0,50.0,wed,58710.79
726,Saturn,germany,EURO,356.0,51.0,21.0,tue,52274.94
727,Saturn,greece,EURO,552.0,298.0,21.0,tue,53939.26
728,MediaMarkt,netherlands,EURO,1834.0,652.0,7.0,fri,52008.79
729,Saturn,austria,EURO,498.0,301.0,24.0,tue,51284.74
730,MediaMarkt,germany,EURO,0.0,95.0,13.0,sun,0.0
731,MediaMarkt,austria,EURO,2839.0,339.0,18.0,sat,83945.96
732,MediaMarkt,italy,EURO,2001.0,530.0,34.0,sat,62964.22
733,MediaMarkt,greece,EURO,368.0,234.0,4.0,tue,53095.14
734,MediaMarkt,germany,EURO,314.0,79.0,39.0,thu,49496.9
735,MediaMarkt,netherlands,EURO,1333.0,645.0,38.0,fri,60635.01
736,MediaMarkt,austria,EURO,2682.0,399.0,28.0,sat,69541.02
737,Saturn,netherlands,EURO,0.0,698.0,36.0,sun,0.0
738,MediaMarkt,germany,EURO,2153.0,95.0,44.0,fri,60534.85
739,MediaMarkt,austria,EURO,569.0,334.0,46.0,tue,62474.6
740,Saturn,netherlands,EURO,359.0,698.0,4.0,mon,46165.93
741,MediaMarkt,greece,EURO,0.0,222.0,46.0,sun,0.0
742,MediaMarkt,greece,EURO,464.0,255.0,2.0,thu,53444.62
743,Saturn,germany,EURO,650.0,81.0,27.0,tue,61607.25
744,MediaMarkt,germany,EURO,351.0,52.0,13.0,mon,55261.37
745,Saturn,germany,EURO,312.0,86.0,23.0,mon,50083.94
746,MediaMarkt,netherlands,EURO,0.0,694.0,25.0,sun,0.0
747,MediaMarkt,spain,EURO,2085.0,100.0,32.0,fri,64951.99
748,MediaMarkt,italy,EURO,385.0,551.0,26.0,tue,62054.88
749,MediaMarkt,italy,EURO,2349.0,551.0,48.0,fri,57184.04
750,Saturn,greece,EURO,2146.0,298.0,41.0,fri,62101.36
751,MediaMarkt,austria,EURO,2493.0,339.0,5.0,sat,72294.33
752,MediaMarkt,greece,EURO,1143.0,-999999.0,47.0,wed,63632.08
753,MediaMarkt,germany,EURO,513.0,99.0,25.0,tue,54495.42
754,MediaMarkt,greece,EURO,488.0,255.0,30.0,tue,51838.08
755,Saturn,spain,EURO,2797.0,108.0,27.0,sat,74028.99
756,Saturn,germany,EURO,607.0,81.0,10.0,thu,54797.1
757,MediaMarkt,spain,EURO,1459.0,164.0,4.0,wed,66187.34
758,Saturn,germany,EURO,258.0,17.0,13.0,mon,54137.43
